"fecha","BONOS","IGBVL","TC","TIR","Premio_riesgo"
2014-09-10,5.19,16989.39,2.85542857142857,3.75,16989.3381
2014-09-11,5.2,17076.72,2.85671428571429,3.5,17076.668
2014-09-12,5.28,16925.71,2.86128571428571,3.5,16925.6572
2014-09-15,5.35,17012,2.86157142857143,3.5,17011.9465
2014-09-16,5.32,17074.8,2.85871428571429,3.5,17074.7468
2014-09-17,5.32,17002.35,2.86028571428571,3.5,17002.2968
2014-09-18,5.4,16908.78,2.86342857142857,3.5,16908.726
2014-09-19,5.38,16941.95,2.86514285714286,3.5,16941.8962
2014-09-22,5.39,16768.59,2.87142857142857,3.5,16768.5361
2014-09-23,5.46,16787.61,2.87471428571429,3.5,16787.5554
2014-09-24,5.49,16724.63,2.87728571428571,3.5,16724.5751
2014-09-25,5.57,16621.48,2.87957142857143,3.5,16621.4243
2014-09-26,5.6,16600.78,2.89871428571429,3.5,16600.724
2014-09-29,5.64,16568.19,2.89514285714286,3.5,16568.1336
2014-09-30,5.61,16226.61,2.89228571428571,3.5,16226.5539
2014-10-01,5.57,15965.63,2.89142857142857,3.5,15965.5743
2014-10-02,5.56,15736.33,2.89828571428571,3.5,15736.2744
2014-10-03,5.54,15741.46,2.90642857142857,3.5,15741.4046
2014-10-06,5.46,15702.63,2.90257142857143,3.5,15702.5754
2014-10-07,5.39,15419.64,2.90442857142857,3.5,15419.5861
2014-10-09,5.28,15454.57,2.906,3.5,15454.5172
2014-10-10,5.34,15547.78,2.90671428571429,3.5,15547.7266
2014-10-13,5.34,15601.33,2.90442857142857,3.5,15601.2766
2014-10-14,5.32,15615.66,2.90528571428571,3.5,15615.6068
2014-10-15,5.27,15819.13,2.90757142857143,3.5,15819.0773
2014-10-16,5.3,15893.11,2.90857142857143,3.5,15893.057
2014-10-17,5.25,16134.26,2.90357142857143,3.5,16134.2075
2014-10-20,5.279,15817.7,2.90442857142857,3.5,15817.64721
2014-10-21,5.25,15773.59,2.90128571428571,3.5,15773.5375
2014-10-22,5.24,15799.48,2.906,3.5,15799.4276
2014-10-23,5.35,15996.64,2.90742857142857,3.5,15996.5865
2014-10-24,5.34,16037.7,2.91014285714286,3.5,16037.6466
2014-10-27,5.34,15879.49,2.91557142857143,3.5,15879.4366
2014-10-28,5.36,16004.02,2.91642857142857,3.5,16003.9664
2014-10-29,5.35,16023.11,2.91485714285714,3.5,16023.0565
2014-10-30,5.46,15829.53,2.91814285714286,3.5,15829.4754
2014-10-31,5.33,15673.23,2.92385714285714,3.5,15673.1767
2014-11-03,5.43,15532.44,2.92457142857143,3.5,15532.3857
2014-11-04,5.47,15438.97,2.92871428571429,3.5,15438.9153
2014-11-05,5.55,15094.07,2.92971428571429,3.5,15094.0145
2014-11-06,5.55,15180.74,2.93114285714286,3.5,15180.6845
2014-11-07,5.48,15468.98,2.92885714285714,3.5,15468.9252
2014-11-10,5.46,15446.49,2.92942857142857,3.5,15446.4354
2014-11-11,5.47,15641.68,2.93142857142857,3.5,15641.6253
2014-11-12,5.48,15479.6,2.93514285714286,3.5,15479.5452
2014-11-13,5.51,15403.24,2.935,3.5,15403.1849
2014-11-14,5.47,15280.63,2.93514285714286,3.5,15280.5753
2014-11-17,5.43,15096.86,2.93228571428571,3.5,15096.8057
2014-11-18,5.42,15177.2,2.92942857142857,3.5,15177.1458
2014-11-19,5.46,15138.3,2.929,3.5,15138.2454
2014-11-20,5.45,15186.36,2.925,3.5,15186.3055
2014-11-21,5.43,15335.41,2.91771428571429,3.5,15335.3557
2014-11-24,5.43,15344.04,2.91614285714286,3.5,15343.9857
2014-11-25,5.36,15358.94,2.91671428571429,3.5,15358.8864
2014-11-26,5.3,15358.57,2.91357142857143,3.5,15358.517
2014-11-27,5.326,15238.19,2.91242857142857,3.5,15238.13674
2014-11-28,5.311,15106.46,2.91971428571429,3.5,15106.40689
2014-12-01,5.21,15184.14,2.92814285714286,3.5,15184.0879
2014-12-02,5.24,15057.59,2.94028571428571,3.5,15057.5376
2014-12-03,5.24,15107.87,2.94185714285714,3.5,15107.8176
2014-12-04,5.26,14972.32,2.94757142857143,3.5,14972.2674
2014-12-05,5.28,14749.03,2.95342857142857,3.5,14748.9772
2014-12-09,5.27,14833.52,2.96485714285714,3.5,14833.4673
2014-12-10,5.29,14920.37,2.96242857142857,3.5,14920.3171
2014-12-11,5.4,14854.17,2.97214285714286,3.5,14854.116
2014-12-12,5.39,14698.21,2.96385714285714,3.5,14698.1561
2014-12-15,5.428,14422.62,2.96357142857143,3.5,14422.56572
2014-12-16,5.49,14130.59,2.97128571428571,3.5,14130.5351
2014-12-17,5.41,14149.26,2.96114285714286,3.5,14149.2059
2014-12-18,5.37,14390.6,2.94285714285714,3.5,14390.5463
2014-12-19,5.39,14474.49,2.94885714285714,3.5,14474.4361
2014-12-22,5.38,14507.01,2.97571428571429,3.5,14506.9562
2014-12-23,5.39,14551.43,2.97714285714286,3.5,14551.3761
2014-12-24,5.4,14543.19,2.97785714285714,3.5,14543.136
2014-12-26,5.443,14669.01,2.97571428571429,3.5,14668.95557
2014-12-29,5.4,14517.38,2.98714285714286,3.5,14517.326
2014-12-30,5.433,14724.48,2.99014285714286,3.5,14724.42567
2014-12-31,5.44,14794.32,2.983,3.5,14794.2656
2015-01-05,5.45,14540.86,2.99085714285714,3.5,14540.8055
2015-01-06,5.4,14540.93,2.98428571428571,3.5,14540.876
2015-01-07,5.41,14489.66,2.98785714285714,3.5,14489.6059
2015-01-08,5.43,14432.61,2.98942857142857,3.5,14432.5557
2015-01-09,5.45,14384.35,2.98571428571429,3.5,14384.2955
2015-01-12,5.47,14358.7,2.98971428571429,3.5,14358.6453
2015-01-13,5.465,14018.22,2.98528571428571,3.5,14018.16535
2015-01-14,5.41,13502.34,2.99485714285714,3.5,13502.2859
2015-01-15,5.437,13537.47,2.997,3.5,13537.41563
2015-01-16,5.22,13563.4,3.01242857142857,3.25,13563.3478
2015-01-19,5.22,13578.16,3.01157142857143,3.25,13578.1078
2015-01-20,5.19,13581.74,3.01028571428571,3.25,13581.6881
2015-01-21,5.25,13394.86,3.01057142857143,3.25,13394.8075
2015-01-22,5.25,13514.09,3.00514285714286,3.25,13514.0375
2015-01-23,5.17,13484.07,3.01657142857143,3.25,13484.0183
2015-01-26,5.19,13579.33,3.021,3.25,13579.2781
2015-01-27,5.08,13740.58,3.023,3.25,13740.5292
2015-01-28,5.12,13630.74,3.02914285714286,3.25,13630.6888
2015-01-29,5.17,13465.25,3.04228571428571,3.25,13465.1983
2015-01-30,5.15,13669.78,3.059,3.25,13669.7285
2015-02-02,5.2,13542.85,3.06042857142857,3.25,13542.798
2015-02-03,5.18,13633.88,3.05828571428571,3.25,13633.8282
2015-02-04,5.19,13755.51,3.06285714285714,3.25,13755.4581
2015-02-05,5.23,13800.41,3.06157142857143,3.25,13800.3577
2015-02-06,5.27,13534.77,3.06785714285714,3.25,13534.7173
2015-02-09,5.31,13620.86,3.06742857142857,3.25,13620.8069
2015-02-10,5.27,13552.85,3.07514285714286,3.25,13552.7973
2015-02-11,5.25,13504.13,3.09242857142857,3.25,13504.0775
2015-02-12,5.24,13679.43,3.07957142857143,3.25,13679.3776
2015-02-13,5.26,13972.14,3.072,3.25,13972.0874
2015-02-16,5.17,14048.35,3.08585714285714,3.25,14048.2983
2015-02-17,5.28,13767.83,3.08414285714286,3.25,13767.7772
2015-02-18,5.36,13836.16,3.08614285714286,3.25,13836.1064
2015-02-19,5.4,13861.92,3.08742857142857,3.25,13861.866
2015-02-20,5.38,13768.68,3.08728571428572,3.25,13768.6262
2015-02-23,5.38,13460.43,3.09128571428571,3.25,13460.3762
2015-02-24,5.36,13493.65,3.094,3.25,13493.5964
2015-02-25,5.35,13379.83,3.09628571428571,3.25,13379.7765
2015-02-26,5.34,13353.22,3.09314285714286,3.25,13353.1666
2015-02-27,5.29,13397.42,3.09485714285714,3.25,13397.3671
2015-03-02,5.31,13420.88,3.097,3.25,13420.8269
2015-03-03,5.35,13374.89,3.092,3.25,13374.8365
2015-03-04,5.403,13334.85,3.09428571428571,3.25,13334.79597
2015-03-05,5.39,13276,3.09671428571429,3.25,13275.9461
2015-03-06,5.39,13018.53,3.10085714285714,3.25,13018.4761
2015-03-09,5.39,12716.48,3.099,3.25,12716.4261
2015-03-10,5.39,12634.01,3.09942857142857,3.25,12633.9561
2015-03-11,5.39,12586.19,3.10014285714286,3.25,12586.1361
2015-03-12,5.5,12634.37,3.09828571428571,3.25,12634.315
2015-03-13,5.61,12636.75,3.10171428571429,3.25,12636.6939
2015-03-16,5.7,12479.88,3.09657142857143,3.25,12479.823
2015-03-17,5.65,12529.81,3.098,3.25,12529.7535
2015-03-18,5.63,12620.68,3.09928571428571,3.25,12620.6237
2015-03-19,5.67,12582.06,3.09685714285714,3.25,12582.0033
2015-03-20,5.62,12690.25,3.08971428571429,3.25,12690.1938
2015-03-23,5.614,12524.78,3.07785714285714,3.25,12524.72386
2015-03-24,5.61,12521.45,3.07328571428571,3.25,12521.3939
2015-03-25,5.57,12414.35,3.06785714285714,3.25,12414.2943
2015-03-26,5.63,12374.41,3.08157142857143,3.25,12374.3537
2015-03-27,5.63,12375.11,3.09142857142857,3.25,12375.0537
2015-03-30,5.57,12417.14,3.09642857142857,3.25,12417.0843
2015-03-31,5.57,12461.81,3.09885714285714,3.25,12461.7543
2015-04-01,5.52,12717.95,3.095,3.25,12717.8948
2015-04-06,5.39,12949.61,3.09142857142857,3.25,12949.5561
2015-04-07,5.452,12878.14,3.09842857142857,3.25,12878.08548
2015-04-08,5.43,12802.56,3.103,3.25,12802.5057
2015-04-09,5.45,12823.19,3.11457142857143,3.25,12823.1355
2015-04-10,5.46,12887.65,3.124,3.25,12887.5954
2015-04-13,5.485,12884.19,3.12657142857143,3.25,12884.13515
2015-04-14,5.47,12932.14,3.12085714285714,3.25,12932.0853
2015-04-15,5.5,13020.72,3.12457142857143,3.25,13020.665
2015-04-16,5.55,13138.01,3.12557142857143,3.25,13137.9545
2015-04-17,5.53,13044.42,3.12671428571429,3.25,13044.3647
2015-04-20,5.56,12999.62,3.12671428571429,3.25,12999.5644
2015-04-21,5.59,12967.09,3.13214285714286,3.25,12967.0341
2015-04-22,5.6,13024.34,3.13385714285714,3.25,13024.284
2015-04-23,5.63,13075.31,3.133,3.25,13075.2537
2015-04-24,5.64,13071.7,3.13485714285714,3.25,13071.6436
2015-04-27,5.65,13183.45,3.13485714285714,3.25,13183.3935
2015-04-28,5.63,13217.95,3.12742857142857,3.25,13217.8937
2015-04-29,5.67,13237.66,3.12157142857143,3.25,13237.6033
2015-04-30,5.68,13366.86,3.128,3.25,13366.8032
2015-05-04,5.8,13595.58,3.14128571428571,3.25,13595.522
2015-05-05,5.85,13640.26,3.15057142857143,3.25,13640.2015
2015-05-06,5.9,13617.93,3.14671428571429,3.25,13617.871
2015-05-07,5.9,13547.46,3.15485714285714,3.25,13547.401
2015-05-08,5.84,13516.81,3.14928571428571,3.25,13516.7516
2015-05-11,5.9,13610.45,3.15371428571429,3.25,13610.391
2015-05-12,5.89,13623.68,3.15314285714286,3.25,13623.6211
2015-05-13,5.917,13769.06,3.152,3.25,13769.00083
2015-05-14,5.921,13772.34,3.14971428571429,3.25,13772.28079
2015-05-15,5.87,13769.28,3.148,3.25,13769.2213
2015-05-18,5.9,13604.84,3.152,3.25,13604.781
2015-05-19,5.91,13482.71,3.15457142857143,3.25,13482.6509
2015-05-20,5.94,13478.72,3.15728571428571,3.25,13478.6606
2015-05-21,5.93,13346.01,3.15014285714286,3.25,13345.9507
2015-05-22,5.93,13391.57,3.148,3.25,13391.5107
2015-05-25,5.92,13429.56,3.152,3.25,13429.5008
2015-05-26,5.94,13256.74,3.15442857142857,3.25,13256.6806
2015-05-27,5.93,13188.15,3.149,3.25,13188.0907
2015-05-28,5.93,13188.73,3.15,3.25,13188.6707
2015-05-29,5.92,13180.61,3.15771428571429,3.25,13180.5508
2015-06-01,5.96,13048.17,3.158,3.25,13048.1104
2015-06-02,6.02,13224.93,3.15671428571429,3.25,13224.8698
2015-06-03,6.1,13088.81,3.155,3.25,13088.749
2015-06-04,6.05,13053.03,3.14771428571429,3.25,13052.9695
2015-06-05,6.05,13052,3.15385714285714,3.25,13051.9395
2015-06-08,6.09,12985.77,3.15442857142857,3.25,12985.7091
2015-06-09,6.2,12946.18,3.15342857142857,3.25,12946.118
2015-06-10,6.17,13003.88,3.15414285714286,3.25,13003.8183
2015-06-11,6.17,13007.1,3.155,3.25,13007.0383
2015-06-12,6.14,13022.36,3.15528571428571,3.25,13022.2986
2015-06-15,6.15,12960.09,3.15842857142857,3.25,12960.0285
2015-06-16,6.17,12897.29,3.16285714285714,3.25,12897.2283
2015-06-17,6.19,13065.6,3.16457142857143,3.25,13065.5381
2015-06-18,6.2,13094.98,3.16271428571429,3.25,13094.918
2015-06-19,6.16,13131.05,3.16785714285714,3.25,13130.9884
2015-06-22,6.22,13196.12,3.17371428571429,3.25,13196.0578
2015-06-23,6.19,13244.79,3.18014285714286,3.25,13244.7281
2015-06-24,6.28,13306.99,3.17685714285714,3.25,13306.9272
2015-06-25,6.32,13187.66,3.16971428571429,3.25,13187.5968
2015-06-26,6.35,13284.37,3.17257142857143,3.25,13284.3065
2015-06-30,6.425,13113.17,3.179,3.25,13113.10575
2015-07-01,6.46,13090.1,3.18157142857143,3.25,13090.0354
2015-07-02,6.51,13052.91,3.17285714285714,3.25,13052.8449
2015-07-03,6.51,13054.91,3.17414285714286,3.25,13054.8449
2015-07-06,6.5,12896.75,3.17885714285714,3.25,12896.685
2015-07-07,6.54,12837.56,3.18257142857143,3.25,12837.4946
2015-07-08,6.53,12694.81,3.18642857142857,3.25,12694.7447
2015-07-09,6.54,12662.06,3.18128571428571,3.25,12661.9946
2015-07-10,6.56,12701.42,3.17871428571429,3.25,12701.3544
2015-07-13,6.56,12769.72,3.17942857142857,3.25,12769.6544
2015-07-14,6.51,12795.86,3.179,3.25,12795.7949
2015-07-15,6.54,12728.43,3.182,3.25,12728.3646
2015-07-16,6.53,12696.56,3.17914285714286,3.25,12696.4947
2015-07-17,6.42,12519.26,3.182,3.25,12519.1958
2015-07-20,6.4,12257.79,3.18528571428571,3.25,12257.726
2015-07-21,6.41,12302.83,3.18157142857143,3.25,12302.7659
2015-07-22,6.33,12236.28,3.186,3.25,12236.2167
2015-07-23,6.32,12046.74,3.18957142857143,3.25,12046.6768
2015-07-24,6.37,11969,3.19028571428571,3.25,11968.9363
2015-07-30,6.453,11968.64,3.19357142857143,3.25,11968.57547
2015-07-31,6.44,11987.88,3.19214285714286,3.25,11987.8156
2015-08-03,6.45,11759.65,3.19285714285714,3.25,11759.5855
2015-08-04,6.43,11686.71,3.19385714285714,3.25,11686.6457
2015-08-05,6.43,11720.57,3.20057142857143,3.25,11720.5057
2015-08-06,6.45,11667.19,3.20485714285714,3.25,11667.1255
2015-08-07,6.44,11609.36,3.20257142857143,3.25,11609.2956
2015-08-10,6.473,11775.78,3.20157142857143,3.25,11775.71527
2015-08-11,6.474,11615.31,3.216,3.25,11615.24526
2015-08-12,6.482,11585.37,3.22728571428571,3.25,11585.30518
2015-08-13,6.53,11513.45,3.23342857142857,3.25,11513.3847
2015-08-14,6.57,10908.66,3.24114285714286,3.25,10908.5943
2015-08-17,6.63,10737.66,3.24557142857143,3.25,10737.5937
2015-08-18,6.74,10688.51,3.24885714285714,3.25,10688.4426
2015-08-19,6.63,10559.68,3.25357142857143,3.25,10559.6137
2015-08-20,6.67,10473.66,3.26585714285714,3.25,10473.5933
2015-08-21,6.74,10193.84,3.27442857142857,3.25,10193.7726
2015-08-24,6.88,9752.81,3.28314285714286,3.25,9752.7412
2015-08-25,6.81,9782.62,3.283,3.25,9782.5519
2015-08-26,6.98,9770.21,3.30814285714286,3.25,9770.1402
2015-08-27,6.99,10257.31,3.26982857142857,3.25,10257.2401
2015-08-28,7.068,10482.15,3.25071428571429,3.25,10482.07932
2015-08-31,7.06,10340.49,3.23742857142857,3.25,10340.4194
2015-09-01,7.17,10202.09,3.24914285714286,3.25,10202.0183
2015-09-02,7.16,10192.64,3.25442857142857,3.25,10192.5684
2015-09-03,7.28,10176.45,3.225,3.25,10176.3772
2015-09-04,7.22,10089.1,3.219,3.25,10089.0278
2015-09-07,7.16,10114.14,3.22928571428571,3.25,10114.0684
2015-09-08,7.29,10166.4,3.22671428571429,3.25,10166.3271
2015-09-09,7.303,10137.63,3.22328571428571,3.25,10137.55697
2015-09-10,7.303,10263.7,3.22271428571429,3.25,10263.62697
2015-09-11,7.38,10312.36,3.21057142857143,3.5,10312.2862
2015-09-14,7.34,10266.07,3.20957142857143,3.5,10265.9966
2015-09-15,7.35,10224.84,3.212,3.5,10224.7665
2015-09-16,7.29,10316.28,3.206,3.5,10316.2071
2015-09-17,7.27,10306.67,3.19542857142857,3.5,10306.5973
2015-09-18,7.08,10277.18,3.19257142857143,3.5,10277.1092
2015-09-21,7.11,10279.45,3.195,3.5,10279.3789
2015-09-22,7.151,10102.38,3.21342857142857,3.5,10102.30849
2015-09-23,7.21,10046.98,3.225,3.5,10046.9079
2015-09-24,7.21,9982.91,3.22585714285714,3.5,9982.8379
2015-09-25,7.23,9989.42,3.22028571428571,3.5,9989.3477
2015-09-28,7.24,9838.02,3.23428571428571,3.5,9837.9476
2015-09-29,7.27,9894.19,3.23914285714286,3.5,9894.1173
2015-09-30,7.17,10030.57,3.22442857142857,3.5,10030.4983
2015-10-01,7.17,10114.65,3.23042857142857,3.5,10114.5783
2015-10-02,7.16,10072.65,3.22771428571429,3.5,10072.5784
2015-10-05,7.207,10407.1,3.21814285714286,3.5,10407.02793
2015-10-06,7.15,10499.67,3.22085714285714,3.5,10499.5985
2015-10-07,7.17,10574.8,3.22185714285714,3.5,10574.7283
2015-10-12,7.17,10613.2,3.22885714285714,3.5,10613.1283
2015-10-13,7.17,10650.28,3.23628571428571,3.5,10650.2083
2015-10-14,7.13,10759.6,3.24142857142857,3.5,10759.5287
2015-10-15,7.06,10756.43,3.23614285714286,3.5,10756.3594
2015-10-16,7,10646.02,3.24185714285714,3.5,10645.95
2015-10-19,7.221,10597.33,3.253,3.5,10597.25779
2015-10-20,6.94,10629.21,3.25842857142857,3.5,10629.1406
2015-10-21,6.9,10571.31,3.26228571428571,3.5,10571.241
2015-10-22,6.86,10650.8,3.25785714285714,3.5,10650.7314
2015-10-23,6.76,10796.67,3.26614285714286,3.5,10796.6024
2015-10-26,6.78,10781.89,3.27214285714286,3.5,10781.8222
2015-10-27,6.69,10680.11,3.27971428571429,3.5,10680.0431
2015-10-28,6.806,10691.86,3.27885714285714,3.5,10691.79194
2015-10-29,6.75,10590.36,3.28871428571429,3.5,10590.2925
2015-10-30,6.7,10545.61,3.28728571428571,3.5,10545.543
2015-11-02,6.806,10545.41,3.28714285714286,3.5,10545.34194
2015-11-03,6.71,10624.49,3.28714285714286,3.5,10624.4229
2015-11-04,6.79,10617.96,3.28914285714286,3.5,10617.8921
2015-11-05,6.85,10584.78,3.30057142857143,3.5,10584.7115
2015-11-06,6.85,10577.13,3.31771428571429,3.5,10577.0615
2015-11-09,6.89,10550.59,3.31028571428571,3.5,10550.5211
2015-11-10,6.83,10463.91,3.314,3.5,10463.8417
2015-11-11,6.81,10538.01,3.31657142857143,3.5,10537.9419
2015-11-12,6.75,10482.89,3.323,3.5,10482.8225
2015-11-13,6.85,10406.57,3.335,3.5,10406.5015
2015-11-16,6.85,10368.93,3.34442857142857,3.5,10368.8615
2015-11-17,6.61,10334.01,3.34628571428571,3.5,10333.9439
2015-11-18,6.62,10313.44,3.35728571428571,3.5,10313.3738
2015-11-19,6.638,10424.29,3.358,3.5,10424.22362
2015-11-20,6.638,10413.44,3.35971428571429,3.5,10413.37362
2015-11-23,6.49,10422.11,3.37442857142857,3.5,10422.0451
2015-11-24,6.48,10458.09,3.37814285714286,3.5,10458.0252
2015-11-25,6.518,10378.56,3.38357142857143,3.5,10378.49482
2015-11-26,6.536,10377.4,3.37857142857143,3.5,10377.33464
2015-11-27,6.529,10223.33,3.37657142857143,3.5,10223.26471
2015-11-30,6.5,10226.89,3.37585714285714,3.5,10226.825
2015-12-01,6.565,10301.34,3.37714285714286,3.5,10301.27435
2015-12-02,6.55,10172.97,3.37285714285714,3.5,10172.9045
2015-12-03,6.55,10132.56,3.369,3.5,10132.4945
2015-12-04,6.55,10246.85,3.37271428571429,3.5,10246.7845
2015-12-07,6.573,10184.8,3.37557142857143,3.5,10184.73427
2015-12-09,6.568,10175.88,3.37514285714286,3.5,10175.81432
2015-12-10,6.6,10079.29,3.37571428571429,3.5,10079.224
2015-12-11,6.52,10014.71,3.37885714285714,3.75,10014.6448
2015-12-14,6.675,9876.13,3.38057142857143,3.75,9876.06325
2015-12-15,6.675,9898.88,3.37485714285714,3.75,9898.81325
2015-12-16,6.795,9926.33,3.37242857142857,3.75,9926.26205
2015-12-17,6.79,9874.43,3.37642857142857,3.75,9874.3621
2015-12-18,6.76,9675.68,3.379,3.75,9675.6124
2015-12-21,6.793,9641.45,3.38385714285714,3.75,9641.38207
2015-12-22,6.779,9706.85,3.39071428571429,3.75,9706.78221
2015-12-23,6.79,9867.81,3.39771428571429,3.75,9867.7421
2015-12-24,6.8,9872.93,3.39642857142857,3.75,9872.862
2015-12-28,6.796,9738.08,3.40114285714286,3.75,9738.01204
2015-12-29,6.847,9822.85,3.40757142857143,3.75,9822.78153
2015-12-30,6.95,9799.79,3.41028571428571,3.75,9799.7205
2015-12-31,6.847,9848.59,3.412,3.75,9848.52153
2016-01-04,7.01,9793.09,3.42971428571429,3.75,9793.0199
2016-01-05,6.88,9697.08,3.41657142857143,3.75,9697.0112
2016-01-06,6.9,9613.15,3.41785714285714,3.75,9613.081
2016-01-07,6.93,9454.62,3.42342857142857,3.75,9454.5507
2016-01-08,7,9328.2,3.42857142857143,3.75,9328.13
2016-01-11,7,9152.27,3.42714285714286,3.75,9152.2
2016-01-12,7.054,9157.32,3.424,3.75,9157.24946
2016-01-13,7.051,9097.12,3.42271428571429,3.75,9097.04949
2016-01-14,7.01,9108.86,3.42571428571429,3.75,9108.7899
2016-01-15,7.01,9047.4,3.43228571428571,4,9047.3299
2016-01-18,7.05,9036.96,3.43085714285714,4,9036.8895
2016-01-19,7.056,8892.26,3.43271428571429,4,8892.18944
2016-01-20,7.063,8878.15,3.44614285714286,4,8878.07937
2016-01-21,7.062,8882.76,3.447,4,8882.68938
2016-01-22,7.087,9034.28,3.447,4,9034.20913
2016-01-25,7.1,9058.2,3.45871428571429,4,9058.129
2016-01-26,7.14,9171.52,3.46828571428571,4,9171.4486
2016-01-27,7.17,9231.37,3.465,4,9231.2983
2016-01-28,7.25,9307.97,3.46671428571429,4,9307.8975
2016-01-29,6.58,9391.84,3.47057142857143,4,9391.7742
2016-02-01,7.287,9430.44,3.48357142857143,4,9430.36713
2016-02-02,7.2,9275.27,3.49342857142857,4,9275.198
2016-02-03,7.15,9412.69,3.493,4,9412.6185
2016-02-04,7.07,9682.72,3.47842857142857,4,9682.6493
2016-02-05,7,9699.61,3.482,4,9699.54
2016-02-08,7.05,9684.14,3.49271428571429,4,9684.0695
2016-02-09,7.08,9668.8,3.50171428571429,4,9668.7292
2016-02-10,7.11,9885.22,3.507,4,9885.1489
2016-02-11,7.156,9885.22,3.51542857142857,4,9885.14844
2016-02-12,7.65,10205.04,3.509,4.25,10204.9635
2016-02-15,7.48,10242.83,3.50414285714286,4.25,10242.7552
2016-02-16,7.49,10274.06,3.50885714285714,4.25,10273.9851
2016-02-17,7.51,10339.14,3.50585714285714,4.25,10339.0649
2016-02-18,7.51,10374.19,3.505,4.25,10374.1149
2016-02-19,7.49,10372.43,3.514,4.25,10372.3551
2016-02-22,7.51,10586.24,3.52,4.25,10586.1649
2016-02-23,7.48,10608.5,3.52914285714286,4.25,10608.4252
2016-02-24,7.52,10675.59,3.53742857142857,4.25,10675.5148
2016-02-25,7.55,10732.79,3.53,4.25,10732.7145
2016-02-26,7.51,10716.33,3.52314285714286,4.25,10716.2549
2016-02-29,7.46,10742.19,3.525,4.25,10742.1154
2016-03-01,7.47,10771.99,3.52128571428571,4.25,10771.9153
2016-03-02,7.41,11055.8,3.51085714285714,4.25,11055.7259
2016-03-03,7.39,11140.07,3.46714285714286,4.25,11139.9961
2016-03-04,7.31,11278.58,3.44185714285714,4.25,11278.5069
2016-03-07,7.3,11419.89,3.46428571428571,4.25,11419.817
2016-03-08,7.27,11382.79,3.46628571428571,4.25,11382.7173
2016-03-09,7.2,11497.38,3.44414285714286,4.25,11497.308
2016-03-10,7.18,11400.68,3.44028571428571,4.25,11400.6082
2016-03-11,7.1,11293.95,3.38528571428571,4.25,11293.879
2016-03-14,7.14,11261.48,3.362,4.25,11261.4086
2016-03-15,7.14,11140.27,3.34857142857143,4.25,11140.1986
2016-03-16,7.11,11295.56,3.37671428571429,4.25,11295.4889
2016-03-17,6.95,11678.68,3.35171428571429,4.25,11678.6105
2016-03-18,6.94,11987.5,3.37757142857143,4.25,11987.4306
2016-03-21,7.02,12086.39,3.39542857142857,4.25,12086.3198
2016-03-22,7.062,12042.45,3.41542857142857,4.25,12042.37938
2016-03-23,7.03,11824.57,3.40128571428572,4.25,11824.4997
2016-03-28,7.087,11730.88,3.36142857142857,4.25,11730.80913
2016-03-29,7.01,11798.86,3.38528571428571,4.25,11798.7899
2016-03-30,6.95,12071.79,3.36142857142857,4.25,12071.7205
2016-03-31,6.85,12057.93,3.32842857142857,4.25,12057.8615
2016-04-01,6.9,11890.43,3.34857142857143,4.25,11890.361
2016-04-04,6.95,11729.08,3.357,4.25,11729.0105
2016-04-05,7.05,11791.43,3.36371428571429,4.25,11791.3595
2016-04-06,7.002,11709.12,3.38014285714286,4.25,11709.04998
2016-04-07,7.02,11410.02,3.40657142857143,4.25,11409.9498
2016-04-08,6.94,11524.81,3.40657142857143,4.25,11524.7406
2016-04-11,6.57,12517.38,3.29842857142857,4.25,12517.3143
2016-04-12,6.6,12801.13,3.26957142857143,4.25,12801.064
2016-04-13,6.6,12938.78,3.26957142857143,4.25,12938.714
2016-04-14,6.52,12767.49,3.28014285714286,4.25,12767.4248
2016-04-15,6.53,12814.66,3.28028571428571,4.25,12814.5947
2016-04-18,6.43,12974.65,3.276,4.25,12974.5857
2016-04-19,6.19,13278.48,3.25014285714286,4.25,13278.4181
2016-04-20,6.21,13242.27,3.25157142857143,4.25,13242.2079
2016-04-21,6.23,13295.92,3.263,4.25,13295.8577
2016-04-22,6.36,13197.09,3.27271428571429,4.25,13197.0264
2016-04-25,6.35,13170.16,3.28628571428571,4.25,13170.0965
2016-04-26,6.32,13263.82,3.28471428571429,4.25,13263.7568
2016-04-27,6.23,13442.89,3.29071428571429,4.25,13442.8277
2016-04-28,6.22,13509.8,3.28014285714286,4.25,13509.7378
2016-04-29,6.22,13702.47,3.27728571428571,4.25,13702.4078
2016-05-02,6.22,13746,3.29385714285714,4.25,13745.9378
2016-05-03,6.29,13545.06,3.33357142857143,4.25,13544.9971
2016-05-04,6.396,13267.07,3.33514285714286,4.25,13267.00604
2016-05-05,6.396,13262.23,3.31928571428571,4.25,13262.16604
2016-05-06,6.396,13332.01,3.31828571428571,4.25,13331.94604
2016-05-09,6.27,13143.6,3.34085714285714,4.25,13143.5373
2016-05-10,6.22,13451.77,3.33328571428571,4.25,13451.7078
2016-05-11,6.19,13549.48,3.33328571428571,4.25,13549.4181
2016-05-12,6.22,13523.95,3.32842857142857,4.25,13523.8878
2016-05-13,6.19,13641.98,3.338,4.25,13641.9181
2016-05-16,6.13,13762.6,3.33057142857143,4.25,13762.5387
2016-05-17,6.1,13723.54,3.317,4.25,13723.479
2016-05-18,6.1,13565.86,3.32342857142857,4.25,13565.799
